date,sessionId,debut_parc,fin_parc,temps_parcours_secondes,parcours
06-01-2023,54799207671576572391673008009,06/01/2023 13:28:28,06/01/2023 13:28:46,17,"/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
12-12-2022,50152945336560901181670857591,12/12/2022 16:33:53,12/12/2022 16:36:33,159,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat"
16-01-2023,38443498559423495951673827099,16/01/2023 00:58:50,16/01/2023 00:58:50,1,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet"
04-12-2022,55830738814659698161670149696,04/12/2022 11:37:54,04/12/2022 11:43:22,328,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
19-11-2022,75325196927076206821668867915,19/11/2022 15:26:48,19/11/2022 15:28:28,100,"/souscription/souscription_tel4_demande,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_connexion,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index"
10-12-2022,83147926407272761041670700405,10/12/2022 20:30:59,10/12/2022 20:31:32,33,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite"
05-12-2022,85385619916265690221670231357,05/12/2022 10:13:03,05/12/2022 10:25:08,725,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
11-01-2023,30183331513456683211673458057,11/01/2023 18:27:38,11/01/2023 18:27:38,0,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet"
15-12-2022,46341019354526491501671111030,15/12/2022 14:30:30,15/12/2022 14:30:30,0,"/souscription/souscription_tel4_demande/paiement,/apps/tunnel_de_souscription_v4_etape_1_projet"
05-01-2023,79930277827008937431672939056,05/01/2023 18:18:36,05/01/2023 18:20:58,142,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_connexion,/apps/tunnel_de_souscription_v4_etape_1_projet"
11-01-2023,91187644335418740921673416277,11/01/2023 06:53:11,11/01/2023 06:53:11,0,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet"
14-01-2023,73251918674431525911673700356,14/01/2023 13:46:02,14/01/2023 13:46:02,0,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet"
07-11-2022,1122959288262188311667815518,07/11/2022 11:06:29,07/11/2022 11:15:07,517,"/souscription/souscription_tel4_demande,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation,/souscription/souscription_tel4_demande/confirmation,/apps/tunnel_de_souscription_v4_etape_1_projet"
13-01-2023,85530368904109483371673631469,13/01/2023 18:38:03,13/01/2023 18:38:03,0,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet"
03-02-2023,62396678185962108581675434128,03/02/2023 15:28:24,03/02/2023 15:28:24,1,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet"
11-01-2023,50918577416812083171673429048,11/01/2023 10:24:20,11/01/2023 10:24:20,0,"/souscription/souscription_tel4/projet,/apps/tunnel_de_souscription_v4_etape_1_projet"
28-11-2022,15965715103258751071669650378,28/11/2022 17:34:42,28/11/2022 17:34:42,0,"/souscription/souscription_tel4_demande,/apps/tunnel_de_souscription_v4_etape_1_projet"
10-01-2023,62769202389108398651673370681,10/01/2023 18:11:26,10/01/2023 18:20:25,538,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_connexion,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
16-01-2023,19749662465965200781673898132,16/01/2023 20:42:12,16/01/2023 20:48:59,406,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_1_projet"
06-01-2023,3930006589920916921672991405,06/01/2023 08:50:33,06/01/2023 08:50:33,0,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet"
06-01-2023,29192215883745729961673039551,06/01/2023 22:12:34,06/01/2023 22:16:01,208,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
15-12-2022,56988085913709110961671136131,15/12/2022 21:28:51,15/12/2022 21:59:01,1810,"/apps/tunnel_de_souscription_v3/etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation,/souscription/souscription_tel4_demande/confirmation,/apps/tunnel_de_souscription_v4_etape_1_projet"
02-11-2022,14375817810517560841667387663,02/11/2022 12:22:38,02/11/2022 12:25:13,155,"/souscription/souscription_tel4_demande,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
06-01-2023,16269718514916322631672996642,06/01/2023 10:18:18,06/01/2023 10:25:23,425,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
03-01-2023,20579481758500311361672762066,03/01/2023 17:07:49,03/01/2023 17:12:55,306,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_1_projet"
17-01-2023,72080993251162193401673990087,17/01/2023 22:17:40,17/01/2023 22:23:31,352,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
06-01-2023,73157309994028467341673026061,06/01/2023 18:30:45,06/01/2023 18:40:46,601,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_connexion,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_connexion,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_1_projet,/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet"
05-01-2023,54412993732599160101672905448,05/01/2023 08:57:29,05/01/2023 08:57:29,0,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet"
04-01-2023,46495311072308209051672833917,04/01/2023 13:05:39,04/01/2023 13:11:16,337,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
22-01-2023,4203544424115693611674411289,22/01/2023 19:14:49,22/01/2023 19:14:50,0,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet"
14-01-2023,25094074139925255371673697543,14/01/2023 12:59:10,14/01/2023 12:59:10,0,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet"
02-11-2022,8581402441379362351667391728,02/11/2022 13:25:07,02/11/2022 13:27:36,149,"/souscription/souscription_tel4_demande,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/estimation_tarifaire/etape_12_equipement_electromenager,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index"
27-10-2022,58789941989895267481666864860,27/10/2022 12:21:08,27/10/2022 12:21:09,0,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet"
01-12-2022,38181230075125938041669908492,01/12/2022 16:30:45,01/12/2022 16:35:18,274,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
06-01-2023,47988741595825354591673005518,06/01/2023 12:45:18,06/01/2023 12:45:18,0,"/souscription/souscription_tel4/mandat,/apps/tunnel_de_souscription_v4_etape_1_projet"
22-01-2023,91784338601356231651674385917,22/01/2023 12:15:35,22/01/2023 12:15:35,0,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet"
02-02-2023,1872440701875680451675354982,02/02/2023 17:24:18,02/02/2023 17:24:48,30,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_connexion,/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet"
10-12-2022,11827977196952491301670631146,10/12/2022 01:17:48,10/12/2022 01:22:42,294,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet,/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
02-02-2023,72558944728149899061675334248,02/02/2023 11:42:33,02/02/2023 11:49:50,436,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
25-01-2023,53867377708818306891674651854,25/01/2023 14:10:40,25/01/2023 14:10:40,0,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet"
27-01-2023,33852833674319959371674800506,27/01/2023 07:21:46,27/01/2023 07:22:12,26,"/souscription/souscription_tel4_contrat/projet,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_connexion"
28-12-2022,74953925394103786771672231533,28/12/2022 13:45:33,28/12/2022 13:45:51,17,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_connexion,/apps/tunnel_de_souscription_v4_etape_1_projet"
04-01-2023,85880521610462042491672869311,04/01/2023 22:55:40,04/01/2023 22:55:40,0,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet"
04-12-2022,14956972884829005991670158323,04/12/2022 13:52:03,04/12/2022 13:52:03,0,"/souscription/souscription_tel4_contrat/projet,/apps/tunnel_de_souscription_v4_etape_1_projet"
11-01-2023,26854497697439836451673438910,11/01/2023 13:08:38,11/01/2023 13:08:38,0,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet"
13-01-2023,66023743321130564121673622176,13/01/2023 16:02:56,13/01/2023 16:13:16,619,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
05-01-2023,12805892072899131891672929125,05/01/2023 15:32:23,05/01/2023 16:01:45,1762,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options"
09-01-2023,30201664753157008131673290833,09/01/2023 20:04:11,09/01/2023 20:13:14,543,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
16-01-2023,58380117370218776831673880519,16/01/2023 15:48:41,16/01/2023 15:54:33,352,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
15-01-2023,59329281992763816921673807355,15/01/2023 19:29:18,15/01/2023 19:32:16,179,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite"
09-01-2023,86322608735966184331673269581,09/01/2023 14:10:05,09/01/2023 14:10:12,7,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_connexion,/apps/tunnel_de_souscription_v4_etape_1_projet"
03-11-2022,84524369279925379041667477942,03/11/2022 13:19:49,03/11/2022 13:19:50,0,"/souscription/souscription_tel4_demande,/apps/tunnel_de_souscription_v4_etape_1_projet"
19-12-2022,17790943790235892701671471536,19/12/2022 18:38:56,19/12/2022 18:38:56,0,"/souscription/souscription_tel4_demande/confirmation,/apps/tunnel_de_souscription_v4_etape_1_projet"
08-01-2023,8975785064622026721673199454,08/01/2023 18:37:39,08/01/2023 18:38:44,64,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre"
07-01-2023,33968129537334013441673104124,07/01/2023 16:14:20,07/01/2023 16:14:20,0,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet"
03-01-2023,43037164295087441011672766343,03/01/2023 18:19:47,03/01/2023 18:23:12,205,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
08-01-2023,2062647323215859211673178858,08/01/2023 12:54:18,08/01/2023 12:58:11,233,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
04-01-2023,14356213260587626551672819103,04/01/2023 08:58:26,04/01/2023 08:58:38,12,"/souscription/souscription_tel4/projet,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_connexion,/apps/tunnel_de_souscription_v4_etape_1_projet"
12-11-2022,32107696936137217431668253838,12/11/2022 12:53:15,12/11/2022 12:59:36,381,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
09-01-2023,47599137166109657941673289299,09/01/2023 19:35:05,09/01/2023 19:35:05,0,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet"
15-01-2023,5601332940675724921673813772,15/01/2023 21:19:06,15/01/2023 21:22:46,219,"/souscription/souscription_tel4_contrat/projet,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
04-02-2023,78371461666476808671675495837,04/02/2023 08:49:58,04/02/2023 09:21:58,1920,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement"
07-01-2023,3019123869882395571673095899,07/01/2023 13:58:25,07/01/2023 14:07:58,573,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
09-01-2023,62322305071950020201673282100,09/01/2023 17:35:26,09/01/2023 17:40:17,292,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_connexion,/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite"
08-01-2023,89115832470259509241673163999,08/01/2023 08:47:44,08/01/2023 08:51:42,238,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
27-01-2023,80222820762564092521674825497,27/01/2023 14:23:58,27/01/2023 14:23:59,1,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet"
09-01-2023,22072523930895669821673267559,09/01/2023 13:33:02,09/01/2023 13:33:02,0,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet"
10-01-2023,4563108305716073831673360052,10/01/2023 15:14:24,10/01/2023 15:14:24,0,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet"
14-01-2023,19379318345243792771673699508,14/01/2023 13:36:21,14/01/2023 13:38:10,109,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite"
11-01-2023,21038609166834662771673455141,11/01/2023 17:39:11,11/01/2023 17:44:36,326,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_connexion,/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_connexion"
05-01-2023,2528411658543027871672926663,05/01/2023 14:51:30,05/01/2023 14:51:30,0,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet"
10-01-2023,31835288077093505351673337479,10/01/2023 09:14:17,10/01/2023 09:14:17,0,"/souscription/souscription_tel4_contrat,/apps/tunnel_de_souscription_v4_etape_1_projet"
22-11-2022,84392883194091636291669154075,22/11/2022 22:54:35,22/11/2022 22:54:35,0,"/souscription/souscription_tel4_demande,/apps/tunnel_de_souscription_v4_etape_1_projet"
06-01-2023,59136496501569670781673008294,06/01/2023 13:31:36,06/01/2023 13:37:21,345,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
06-01-2023,38552411929242849561673037490,06/01/2023 21:38:27,06/01/2023 21:38:38,12,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_connexion"
06-01-2023,83064090621362700741673040594,06/01/2023 22:32:16,06/01/2023 22:32:16,0,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet"
03-01-2023,20579481758500311361672759327,03/01/2023 16:22:09,03/01/2023 16:25:33,205,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_1_projet"
07-01-2023,25989553904641104851673118055,07/01/2023 20:00:56,07/01/2023 20:05:15,260,"/souscription/souscription_tel4,/apps/tunnel_de_souscription_v4_etape_1_projet,/apps/tunnel_de_souscription_v4_etape_2_offre,/apps/tunnel_de_souscription_v4_etape_3_options,/apps/tunnel_de_souscription_v4_etape_4_identite,/apps/tunnel_de_souscription_v4_etape_5_index,/apps/tunnel_de_souscription_v4_etape_6_paiement,/apps/tunnel_de_souscription_v4_etape_7_mandat,/apps/tunnel_de_souscription_v4_etape_8_confirmation"
